,distance,times,f_bl,lat,lon,mag,summ
1941,1.66996549419266,0.000278919332808718,0.0931829597683766,52.567,160.639,5.11,0.2227096683414
2227,1.68249110566673,0.0000888,0.080670624977311,53.862,161.978,5.365,0.225952847199747
2338,1.69124858981307,0.0000146,0.100605975001865,54.915,162.686,4.94,0.228207447795561
2476,1.70209516347635,0.000132180914445889,0.0969493303503367,53.957,161.416,5.025,0.230984068698523
2413,1.71741725746927,0.000584623805721505,0.0917187311901803,53.85,161.96,5.28,0.234895812150255
1095,1.77288219068443,0.000018,0.0863719752863975,52.26,160.22,5.28,0.248679877962302
2388,1.78573484533608,0.000178478267911537,0.108711706027644,54.197,161.964,4.855,0.251817541926853
1822,1.79062895258405,0.0000963,0.06981514432136,52.326,160.306,5.705,0.253005691597632
2532,1.79501279903733,0.00000645,0.113184577979343,55.247,162.513,4.77,0.25406754961608
2719,1.80113008952073,0.000179451008394756,0.0839309500807606,53.874,159.278,5.365,0.255545659681804
774,1.78664287408651,0.00361760132635075,0.27817218564319,54.0207,158.5667,4.77,0.256774014387774
2463,1.80938254799552,0.000279721682582736,0.0716216567213401,53.963,161.931,5.7,0.25753258664418
2449,1.81048937573154,0.0000469,0.1137184181505,54.936,162.604,4.77,0.257795990993914
2251,1.81956072101981,0.00000048,0.0998523516007673,53.926,161.791,5.025,0.259966553114802
1898,1.84300414030813,0.0000558,0.109811950182127,52.376,159.963,4.855,0.26552632826262
2306,1.84325755747699,0.00015040632006766,0.110232283683055,53.783,161.432,4.855,0.26558636360087
2743,1.71436328116135,0.00702819770144157,0.49114941866626,52.575,159.026,4.855,0.268832920916947
2308,1.8737370641776,0.000744217071800392,0.126915531994575,53.985,161.613,4.77,0.272749883227495
2258,1.87815704817053,0.00184140535595621,0.161643932915553,54.731,161.561,4.94,0.274356533018908
469,1.89279435372113,0.000296912287848701,0.0870674686814031,56.134,164.1796,5.365,0.277106050302406
229,1.89626643181785,0.001301106224844,0.147963711355226,51.072,158.0468,4.77,0.278119706563967
32,1.48445672277242,0.0102313358769959,0.490023176234774,53.0161,160.2468,5.9,0.278712244820625
2711,1.91167643224951,0.000143852629573288,0.0941256021734771,53.85,159.337,5.195,0.281414683869182
2714,1.92385423802721,0.000212656780331106,0.0946554165143125,53.879,159.321,5.2,0.284173126446211
2491,1.93153828418421,0.000719099189833305,0.127822345424329,54.426,162.465,4.77,0.285940520284234
1026,1.93562524106853,0.000202398671953714,0.0951015524968367,52.332,159.968,5.195,0.286822106251506
1319,1.93664758387478,0.0000275,0.0532261376154975,52.498,159.843,6.3,0.287050600448341
2376,1.93837154635633,0.000695718496606307,0.0848590176039194,53.693,161.909,5.6,0.287470714033575
2394,1.93881299116924,0.000649189379047498,0.0940704145956577,53.957,161.61,5.365,0.287563291910703
1821,1.94999641488536,0.000646809175725759,0.116215863671524,52.35,160.334,4.94,0.290060883771708
2421,1.97010018522168,0.0000411,0.1039345042787,53.972,161.728,5.025,0.294488318779145
2425,1.97312368859701,0.000209138331145144,0.0602958045493173,53.972,161.909,6.1,0.295155225702704
1901,1.98038645769189,0.000836632813310177,0.112560995635715,52.276,160.213,5.11,0.29680853178208
2717,1.99805779071669,0.000155253642604011,0.0881848327848933,53.874,159.278,5.365,0.300608419732947
2299,2.00030779804696,0.00095561481760726,0.121417896240253,53.863,161.527,5.025,0.301184129639279
28,1.94603837783104,0.00508475107977993,0.322705319180715,52.7741,160.5177,5.195,0.302303127418508
2439,2.01327422419823,0.000206183655164948,0.0828888745927636,54.829,162.772,5.5,0.303903810203619
1061,2.03309664036877,0.000581377622373206,0.121903292774283,52.178,160.382,4.855,0.308177681122033
1270,2.0465646509526,0.000891472362832703,0.115637698930539,52.819,160.621,5.11,0.311096344251084
2370,2.07981040899054,0.0000589,0.116652749974097,53.811,161.609,4.855,0.318023767883667
2504,2.0863713296295,0.0000958,0.107100485706155,54.465,162.35,5.025,0.319391694090793
2648,2.09069720563709,0.000195161315768293,0.103146009827499,51.53,159.701,5.11,0.320291882401589
2350,2.09516535468978,0.000187259370597534,0.122987091871852,53.621,161.674,4.77,0.321218960962033
136,2.10090510765605,0.0000883,0.107444967664021,55.3898,163.0613,5.025,0.322406505740614
2444,2.11351476628063,0.00000152,0.107616242069858,54.12,161.438,5.025,0.32500528641748
2250,2.10770270166884,0.00238023331268057,0.174770150370661,53.894,161.789,5.195,0.325158415330494
2505,2.1304674880492,0.00137669202051255,0.124675380423307,53.878,161.328,5.28,0.3287359372265
2391,2.13438898032217,0.00000513,0.12342087877584,53.938,161.438,4.77,0.329273570028396
2078,2.04556228918377,0.00646076546142887,0.349804898762174,51.207,157.61,5.6,0.337791693881237
572,2.16186754310344,0.00362595967293329,0.274505652074352,54.7925,164.4255,4.855,0.339598249034821
267,2.19014992620734,0.0000168,0.10483558828486,52.3876,160.6757,5.11,0.340473845861794
2644,2.19676079178269,0.00166298898162095,0.154933301206095,51.508,159.408,5,0.34224285753392
2506,2.21358711298879,0.000309329565256369,0.0833742251787369,54.689,161.46,5.6,0.345099578771561
1056,2.23025462228032,0.000325633858795001,0.11251673915349,52.215,160.138,5.025,0.348357902451053
1072,2.23280700633656,0.000462631857302081,0.0814570041403384,52.346,160.063,5.7,0.348861091846251
2383,2.23671970438002,0.000521493159709284,0.0642469039341931,54.658,162.882,6.2,0.349625751627898
2615,2.23653050520752,0.00122233955773701,0.141225525946085,51.867,159.775,4.94,0.349757530634808
2503,2.27044215963931,0.0000814,0.121935861547504,54.608,162.548,4.855,0.356110496543426
1049,2.28396408108789,0.000063,0.0711590339919681,52.394,160.294,5.9,0.358689294679209
149,2.29583248292804,0.000255312560685437,0.118426211745834,49.8895,155.2029,4.94,0.36094186118001
2655,2.29734624804927,0.0000887,0.112344007035836,51.556,159.243,5.025,0.361226525381175
1830,2.31842489320911,0.00172435977427529,0.152457478884353,52.471,160.444,5.11,0.365705960317321
1093,2.32599128412996,0.000680518205520339,0.126303602885811,52.368,160.567,4.94,0.366639610769296
1692,2.34111405235238,0.000188146060103272,0.0846674855671746,52.315,159.563,5.6,0.369423238075282
582,2.35566097562574,0.0000508,0.108765641643524,54.9045,164.3986,5.11,0.372112800530207
1094,2.35959240583133,0.0000785,0.0890067764857484,52.254,160.268,5.5,0.372837038180462
2380,2.3945014188552,0.000187150655415679,0.11517802760309,55.049,161.961,5.025,0.379215754482953
2431,2.39583045930045,0.000296607509657582,0.12675407654865,54.049,161.756,4.855,0.379458692478083
1083,2.43582742411125,0.000453079419747394,0.0691827571941669,52.281,160.072,6.1,0.386655820307853
42,2.45086286707611,0.000338195463206625,0.117912653984187,52.7736,160.8294,5.025,0.389322881586744
184,2.44664037678464,0.00246349345005363,0.203200512448364,55.6792,162.4859,4.94,0.390065781515105
2652,2.46215498404291,0.000362506825898556,0.0978148404074856,51.538,159.392,5.4,0.391320152425231
312,2.46902499581744,0.000325665063100943,0.108327043860205,54.9757,162.7401,5.195,0.392528941958873
2399,2.47590807167623,0.000109409223691476,0.133150410037352,53.703,161.856,4.77,0.393734646688566
2672,2.48259381534043,0.000985612459811532,0.111032682659823,51.538,159.392,5.4,0.395001452975867
2430,2.50521174335165,0.0000201,0.117171975646954,53.974,161.677,5.025,0.398844439634874
2287,2.51389291505576,0.0000883,0.117504981812773,53.87,161.819,5.025,0.400346842772603
1097,2.51537497873429,0.000100835579472958,0.112520943647111,52.116,160.238,5.11,0.400602839100276
1019,2.51555572034245,0.0000645,0.128291550332223,52.297,160.506,4.855,0.400633968422685
2664,2.52516847241576,0.000238737734884443,0.0977959095270229,51.506,159.418,5.4,0.402291719622219
2514,2.52577817814492,0.000945496517755864,0.112506043166237,54.499,162.376,5.365,0.402479764537246
465,2.53032378556426,0.0000297,0.0987477534149863,56.134,164.1796,5.365,0.403176100580778
1071,2.53622550577135,0.000405576412340666,0.0997429843537873,52.338,160.199,5.4,0.404194539839941
2356,2.54009702237649,0.000140694376886729,0.118324635253575,54.119,161.879,5.025,0.404850584005424
2509,2.54426429028523,0.0000067,0.103462811820326,54.435,162.337,5.28,0.405562222513915
1116,2.55582976406939,0.000702541784124416,0.107062873052347,52.21,160.45,5.365,0.407566612305587
2304,2.55531779336197,0.00238199725128253,0.200516182878127,54.48,162.328,4.94,0.408796983705355
1926,2.56942337270698,0.00191519780735046,0.184044398677663,53.577,160.451,4.855,0.410538442582507
1041,2.60008765109582,0.0000215,0.09578065331768,52.328,160.256,5.45,0.414987989637237
1030,2.60538891742875,0.000151989234304285,0.119884037728682,52.237,160.243,5.025,0.41587291269639
2278,2.60640159047782,0.000389020851308702,0.122101331043975,53.863,161.527,5.025,0.416047221668058
413,2.60935591922624,0.000217035464580033,0.110283494336557,58.7985,158.9122,5.195,0.416534344161755
1900,2.61279879456182,0.000056,0.11455279806927,52.304,160.091,5.11,0.417105984594721
1638,2.61715861534277,0.0000014,0.0801521510601466,52.871,160.105,5.8,0.417830044260568
1856,1.70492434645466,0.0123016796732126,0.821420971216057,52.368,159.894,4.94,0.417942523485739
63,2.62007510405376,0.00165776971015475,0.130280287815222,52.8825,160.1271,5.5,0.418769511058709
1038,2.64874359563924,0.000852472051930858,0.137991050624865,52.255,160.34,4.94,0.423101894302491
587,2.63483471220458,0.00377239017170685,0.262274515841548,54.9553,164.5903,5.11,0.426123984878283
2397,2.6689034542074,0.000151853722849226,0.121326201535899,53.693,161.735,5.025,0.426333214067992
2709,2.68269883192743,0.0000331,0.132426223478609,54.083,159.313,4.855,0.42857192378092
2457,2.68291580465166,0.000850361700242914,0.112710359590081,54.499,162.376,5.365,0.428668559370934
2647,2.71925802110144,0.000309318741334368,0.118397069660543,51.6,159.652,5.11,0.434453378948274
2668,2.72332734457032,0.000633795071644849,0.146353745473194,51.401,159.293,4.77,0.435125316264191
2524,2.75701107601352,0.0000691,0.128527180649151,55.123,162.731,4.94,0.440438543838686
316,2.79413907485105,0.000614514229055095,0.14766829163658,54.7438,163.067,4.77,0.446271233836311
1820,2.86006498422422,0.000137967264264616,0.10337785930936,52.253,160.398,5.4,0.456376163675766
2455,2.87107190714801,0.0000874,0.120149194684704,54.043,161.882,5.11,0.458044136435203
1296,2.79094641653264,0.00510386289232532,0.341422894299472,55.123,160.378,5.1,0.459052081626495
300,2.91637245304924,0.000496817689835459,0.142155233063131,55.272,160.4132,4.855,0.46485525514904
49,2.92926286574621,0.00113658202481096,0.12843339202444,52.7945,161.0424,5.3,0.46690523060422
1044,2.9636683201941,0.000285381088951321,0.134508611814666,52.29,160.715,4.94,0.471831922973834
2313,2.98803022993164,0.00155690037229684,0.182469628878395,54.121,161.94,4.77,0.475762520997668
1144,3.03054899141063,0.000759872463103571,0.143773005636673,50.697,160.181,4.94,0.481565202198008
2635,3.00378525371359,0.00421071798161117,0.299794633784805,51.814,159.448,5.025,0.48513753159864
589,3.08798375918867,0.000178795478097468,0.136452302232496,54.8383,164.5773,4.94,0.489675579358502
1957,3.08879489235421,0.0000752,0.136046111366469,52.621,160.641,4.94,0.489789113021149
1115,3.09784359135631,0.00061163102436707,0.154777022848286,52.178,160.646,4.77,0.491082376466476
490,3.09814886616196,0.000689450860816389,0.0983367778151507,56.2187,164.3027,5.7,0.491135067427548
1017,3.12012083594581,0.000650249997013577,0.143275556168249,52.255,160.34,4.94,0.494198918884753
1952,3.13573533517931,0.000529403014271216,0.112009165510903,52.543,160.663,5.4,0.496354243275573
2657,3.22469298973836,0.000694986488287234,0.146348645118071,51.586,159.448,4.94,0.508521955186913
2259,3.2335086225149,0.00105742405091667,0.162290331193381,54.449,162.364,4.855,0.509792306081456
988,3.1035756746098,0.00565731721128816,0.398891427032938,52.084,160.37,4.94,0.50997596021696
2385,3.25261383094447,0.000348091008179905,0.154309552548208,54.034,161.53,4.77,0.512236723812777
1081,3.2703293918149,0.000310835674420131,0.129563190414532,52.285,160.495,5.11,0.514594502025238
2456,3.2786558535609,0.00000546,0.140071366118562,54.414,162.108,4.94,0.515695833049363
2493,3.28484191556524,0.0000548,0.122897015662086,54.726,162.37,5.195,0.516514490263552
444,3.29664213783289,0.0000314,0.153401884475496,52.1945,159.7951,4.77,0.518071808581724
2222,3.28015853937227,0.00299797249382525,0.219026221375141,53.922,161.776,5.2,0.518590442147903
1815,3.30164803911437,0.0000408,0.117884260409681,52.221,160.593,5.28,0.518730781724059
1024,3.30518910223147,0.000041,0.128805361862472,52.291,160.482,5.11,0.519196319022255
2713,3.30539244470925,0.00031547793051609,0.118162003963669,54.063,159.36,5.3,0.519226171162633
2706,3.34889717961134,0.000238638743472866,0.155503855918114,54.004,159.505,4.77,0.524903173259272
128,3.32110218351042,0.00389450755747354,0.275476265215299,55.3229,163.0302,5.11,0.527191474168238
1709,3.39047247861645,0.000122205042888328,0.155790493434204,55.096,162.621,4.77,0.530260406016279
561,3.40679856036614,0.000258759556813795,0.150251310479281,54.5956,164.1659,4.855,0.532348188307436
1076,3.41100306958314,0.00248091119161046,0.21780606133107,52.141,160.666,4.94,0.534409702100003
309,3.42799829569007,0.00000577,0.137055633089839,54.6786,163.1311,5.025,0.53504059735068
2471,3.4420488238362,0.000322615970368381,0.145102249058577,54.735,162.436,4.94,0.536820385461739
1991,3.44777750581329,0.000291297073282183,0.151415326305695,52.078,160.379,4.855,0.53754170464767
2469,3.44896985711765,0.00188358569835421,0.19031196101813,54.692,162.354,4.94,0.538357942544851
2269,3.4544217857839,0.0000276,0.150261185959537,53.673,161.571,4.855,0.538375366040721
1482,3.45462580115538,0.00000117,0.157018406374997,51.764,159.321,4.77,0.538401012261876
2273,3.44098003683334,0.00362533985674455,0.299103891750721,53.99,161.848,4.77,0.541448875422002
2512,3.48066865194045,0.000138854260890422,0.151116463663636,54.151,161.443,4.855,0.541662949689373
2321,3.48774740820248,0.0000786,0.151067544802123,54.411,162.345,4.855,0.542545073166052
2245,3.49478828397938,0.0000679,0.126456330472433,55.09,163.101,5.2,0.543420902480022
1931,2.91413674450606,0.00936869114972266,0.634717897059216,52.957,159.732,4.94,0.546774045684589
838,3.52387511062703,0.000041,0.12726775787711,53.6632,161.662,5.195,0.547020515129873
2489,3.53111858445758,0.0000889,0.0979028841201463,53.792,161.596,5.705,0.547912372948516
1894,3.54563825735652,0.000210413544386509,0.15975902919364,53.841,160.729,4.77,0.549695356719832
2396,3.55433151392142,0.000394968766860512,0.154771610507262,53.753,161.512,4.855,0.550764096168694
1015,3.57313337593404,0.0000221,0.152816668466011,52.553,160.662,4.855,0.553049228684781
2284,3.58045247457587,0.00000699,0.140070344696164,53.87,161.819,5.025,0.55393791349213
2300,3.60743640915116,0.00109438308689766,0.131264918651182,54.854,162.949,5.4,0.557329808097914
2536,3.61066748078383,0.000564783317776449,0.114218466882818,55.221,162.619,5.5,0.557605517219727
2718,3.61412731148455,0.00248022809266844,0.189628830236952,53.974,159.296,5.3,0.559529777365228
214,3.66424130116363,0.000000299,0.129752889186248,51.1589,160.8833,5.195,0.563984065517979
1430,3.73073439814332,0.00000124,0.156142895701578,51.584,159.277,4.855,0.571794331451452
1548,3.74493190114204,0.00032262312033733,0.165047353979762,51.612,159.253,4.77,0.573447284166406
585,3.7531504680633,0.0000525,0.137268859363612,55.0179,164.3949,5.11,0.574395990592665
834,3.71894385342544,0.00348587809647953,0.274979800659976,53.5487,161.744,4.94,0.574657127115525
622,3.69725318494759,0.00476451487439648,0.349010388939872,58.7327,158.7709,4.94,0.578699253608341
2402,3.82126621151378,0.000551885642103822,0.130899171590034,53.85,161.96,5.28,0.582224110141797
2374,3.86545259120051,0.000110960832926388,0.0926416164030322,54.924,162.104,5.9,0.587200487800172
567,3.90287484836446,0.00033993812123424,0.161380525043522,54.5956,164.1659,4.855,0.59138855501522
1689,3.9267468876222,0.0000338,0.146703104024594,52.273,159.553,5.025,0.594032912060403
2361,3.94754202455441,0.000745018504373716,0.168470195391319,53.838,161.556,4.855,0.596368131081073
1010,3.98526578012119,0.000868611552284757,0.171922807475534,52.589,160.723,4.855,0.600522851838519
569,4.0181566623883,0.0000873,0.155172689499704,54.5503,164.1975,4.94,0.604026931790362
2481,4.04277386054442,0.000289291660988813,0.131527946447417,54.534,162.645,5.28,0.606681871050692
2674,4.06164645348284,0.000577133029845958,0.140668024239074,51.506,159.647,5.2,0.608721348479702
178,4.15288766097094,0.00095426387909037,0.162870897813617,55.6431,162.6371,5.025,0.618437115138971
315,4.15374510214671,0.000582400174272569,0.149641943782064,54.8741,163.221,5.1,0.618459604523544
1504,3.6842253018217,0.00822953946840132,0.565193750452723,52.202,157.372,4.94,0.622103294002685
2281,4.20088258845776,0.00040069641541312,0.153896250940503,53.863,161.527,5.025,0.623346979559596
1267,4.21808197775293,0.000218463485845632,0.132461487135102,52.779,160.659,5.3,0.625116058992056
2220,4.19892532673241,0.00297421076256125,0.227269331205559,53.922,161.776,5.2,0.625770169563404
486,4.23286062063031,0.00137948122358693,0.169320651173466,56.3054,164.0006,5.11,0.626896584216353
180,4.26088766238871,0.000556263445609295,0.143932277541037,55.3407,162.5429,5.195,0.629517303538198
409,4.26544228514613,0.000430144473509605,0.177073668407579,58.9182,158.9489,4.77,0.629972031879523
1043,4.28210605287375,0.00000476,0.160077226462031,52.364,160.346,4.94,0.631657419066213
2233,4.26042633032036,0.00320575575880789,0.248002469532573,53.947,161.723,5.11,0.632748891370544
370,4.30462306332271,0.000140628172667105,0.17555240672254,56.2423,164.2062,4.77,0.633935406441817
67,4.34006629194561,0.00171376272373966,0.152634790806801,52.8825,160.1271,5.5,0.637999893628744
436,2.93831605180088,0.0119358638859406,0.755660920426034,55.8248,163.0333,5.11,0.638210627165251
588,4.36819257988562,0.0000936,0.161796922894084,55.0005,164.4934,4.94,0.640301858839703
2408,4.37210055698121,0.0000078,0.124193170994662,53.881,161.761,5.45,0.640690142080834
1134,4.42356610719678,0.00103612448137923,0.143376949468565,50.075,157.491,5.365,0.645883799938051
2450,4.42929882006219,0.000218733489574638,0.156425586797781,54.576,162.11,5.025,0.646336027631662
2438,4.4354320698109,0.000226964541969813,0.0898903670793689,53.972,161.909,6.1,0.646937101889187
2462,4.47292179269622,0.000256026936983674,0.0904177944184914,53.972,161.909,6.1,0.650592983690922
2286,4.47888436009925,0.00236299394068294,0.244006868337032,54.291,162.402,4.77,0.652489811818771
2605,1.14368030380096,0.0181185900732224,1.02634876596786,53.417,160.388,5.4,0.653345628446433
1322,4.19869315440313,0.00671412813230297,0.44394679375936,52.449,160.379,5.11,0.65339320885929
2653,4.55441187826296,0.0000335,0.130095493711998,51.506,159.418,5.4,0.658432307250018
1078,4.56805009180953,0.000829117971833843,0.181806907105465,52.239,160.395,4.855,0.659787877004977
846,4.57717253738471,0.000793581467545501,0.166399842290072,52.7969,160.6212,5.025,0.660647281042254
2631,4.60091319999195,0.0000262,0.0909824259886662,51.726,159.812,6.1,0.662844041819499
2234,4.60872335188601,0.00000329,0.166069812260423,53.939,161.798,4.94,0.663580639489497
1813,4.62052269964101,0.00136509673905246,0.189295388925538,52.173,160.667,4.94,0.664945594225534
2502,4.62606703088143,0.0000892,0.166486745727932,54.655,161.716,4.94,0.66521199225657
2368,4.61743888935137,0.00341774367273717,0.290810911622692,54.721,161.514,4.855,0.668395010024558
712,4.63820290877842,0.00372234958165138,0.251463492656361,56.8744,162.7508,5.365,0.671509452277013
1942,4.7032370658481,0.000491616678347093,0.149615401063849,52.609,160.478,5.2,0.672408756322449
2211,4.75262790119376,0.000441410427648347,0.156868747957569,52.853,160.32,5.11,0.676942417308928
953,4.76118023522702,0.00000107,0.184334806519651,54.7112,161.4104,4.77,0.67771462207177
945,4.79680310923007,0.000435848400567429,0.150794422359563,52.5889,160.5673,5.195,0.680960175527624
2400,4.81768666780036,0.000211445658498352,0.178022760217503,54.049,161.756,4.855,0.682839496718061
1268,4.82547653071728,0.00124807236280899,0.196948226530134,52.834,160.684,4.855,0.683734695796484
1315,4.36379329084198,0.0077580899580425,0.53889919493282,52.452,159.872,4.94,0.686577208639097
1328,4.72525910578862,0.00530047955174516,0.402134936171392,57.345,162.177,4.855,0.689323325932231
2656,4.92034833979194,0.000230770844835629,0.180007778844366,51.699,159.126,4.855,0.691997079528888
1764,4.92656896881367,0.00350394075515498,0.298947389940295,52.491,159.335,4.855,0.696848286399978
2529,4.99821471660052,0.000158827103947866,0.129682417777483,55.281,162.444,5.5,0.698815309717927
304,5.07234255531341,0.00184434190367762,0.207013568787835,54.869,163.304,5,0.705836197232233
1035,5.09981644143842,0.000169567815773809,0.175054719696768,52.324,160.537,4.94,0.707555032501512
417,5.10988299506382,0.0000828,0.167417412886082,55.7875,162.1698,5.025,0.708411012700055
576,5.12857999086661,0.000919498783276866,0.104363324218921,55.3439,164.5099,6.1,0.710074906327402
2353,5.13761460299304,0.000105689014050766,0.12895281701774,53.98,161.92,5.535,0.710761640752686
2218,5.14782416774756,0.000147559322554214,0.16098129661653,54.058,161.685,5.11,0.711624025876461
2176,5.17656493385889,0.000017,0.183930825042171,52.286,159.517,4.855,0.714041666585347
2294,5.18226843649803,0.000434010300676065,0.186396464776605,54.322,162.454,4.855,0.714528083769586
319,5.18616263538234,0.0000171,0.176170026013039,54.7095,163.2488,4.94,0.714846132395167
2307,5.22629777825955,0.000659552386649829,0.167099624346513,53.885,161.699,5.11,0.718222853472682
1032,5.23326136550623,0.0000243,0.148390602801413,52.31,160.003,5.28,0.71877242674352
1945,5.24460191622302,0.000139096156215797,0.177395789892349,52.562,160.463,4.94,0.719712798525436
1946,5.25511749732543,0.000642199930000314,0.159793071277131,52.609,160.478,5.2,0.720608926962469
302,5.25364158889556,0.00183536280501763,0.2091290021697,54.869,163.304,5,0.721078940911357
2420,5.26186628561143,0.000834625826923962,0.133527317261304,53.693,161.909,5.6,0.721197970925275
2518,5.26980784129054,0.0000017,0.17758140061366,55.299,162.523,4.94,0.721794779351809
154,5.29001336889427,0.0000759,0.186003785938333,51.4205,159.8541,4.855,0.723456813308988
1018,5.31821474848822,0.000600986055595699,0.167616310756992,52.296,160.25,5.11,0.725787585429018
2153,5.34776545284917,0.0000149,0.186946607624988,56.258,163.256,4.855,0.728172351656199
566,5.38096761823014,0.00000822,0.0983859713984941,55.3439,164.5099,6.1,0.730860378597873
583,5.38719209203262,0.0000976,0.187749778412023,55.055,164.341,4.855,0.731362554424857
2662,5.44747515131348,0.000230357432913659,0.133235711310663,51.544,159.584,5.535,0.736196480756484
134,5.4358080495332,0.00220365276786259,0.232061784215241,55.4013,162.954,4.94,0.736334653102622
2486,5.45080585451061,0.00021446585748762,0.145431004700347,54.436,161.726,5.365,0.736461700550214
141,5.46444614618931,0.00135061578255687,0.186752200291152,52.247,159.53,5.1,0.737792623094383
2351,5.48094482717479,0.0000958,0.197892470181963,54.969,162.133,4.77,0.738855518364409
816,5.48494193759516,0.00244110856650487,0.252179030220338,56.212,164.3444,4.855,0.740627275739826
563,5.51932669848795,0.000304180491317165,0.191049831832912,54.5956,164.1659,4.855,0.741888917046445
179,5.54296093677711,0.000297367700922007,0.191403774886667,55.6603,162.566,4.855,0.74374444857665
2171,5.5588917517013,0.00000799,0.159816313515369,52.206,159.64,5.195,0.744988217155573
630,5.39118622590319,0.00516214087973878,0.362079915784935,51.5015,157.9214,5.11,0.745445753498843
2292,5.56346013159748,0.00130868132843444,0.202022297562144,53.947,162.13,4.94,0.745569200734493
2363,5.58992571936198,0.00011445903806055,0.191289161312414,53.742,161.728,4.855,0.747406186898515
2375,5.60518233137411,0.00115341546420562,0.1583567955415,53.841,161.771,5.4,0.748743252349427
1069,5.60677852068535,0.000909854508750912,0.201235474336884,52.082,160.18,4.855,0.748788751999399
1276,5.61291560866317,0.000258964075512869,0.16094113146663,52.753,160.743,5.2,0.749190249931908
1320,5.63026816183227,0.000340443391740429,0.091822482334105,52.498,159.843,6.3,0.750533027560571
2458,5.71808646539887,0.0000856,0.169469526349412,53.977,161.421,5.11,0.757250780877793
982,4.82215011375797,0.00905116407879483,0.642660972478148,52.257,160.03,4.855,0.757420754474985
1295,5.80289821894379,0.0000107,0.171524368761447,55.123,160.378,5.1,0.763644953363482
2641,5.84754884891636,0.000352962762732896,0.205785534654439,51.632,159.531,4.77,0.766978257545283
2386,5.86206704257515,0.000324076166311766,0.18852182612991,54.915,162.686,4.94,0.768054186000215
2461,5.86588290829304,0.000663507820866042,0.192445649687055,54.692,161.655,4.94,0.768362611697126
705,5.87735192892822,0.000103624880598329,0.150592293327222,56.8744,162.7508,5.365,0.769181807854438
2346,5.89703633885171,0.00130718793865831,0.224775576860517,54.369,161.94,4.77,0.770857257823152
468,5.96555155271465,0.00152390623385391,0.223158396419575,56.2849,164.313,4.855,0.776004639926451
1080,5.97273566570961,0.00048371438055243,0.12988371511372,52.346,160.063,5.7,0.776184617136432
411,5.98897687396077,0.0000173,0.206744449551088,58.7775,158.8243,4.77,0.777352636609245
565,5.99411134412021,0.00000148,0.103839476469747,55.3439,164.5099,6.1,0.777724805958611
2268,6.01798603102903,0.000170022600079295,0.181922907822656,53.653,161.489,5.025,0.779451667011874
181,6.01268994550298,0.00221512913374,0.230792887357677,55.6431,162.6371,5.025,0.780156162979437
2217,6.04521304577043,0.0000737,0.17422383232951,54.058,161.685,5.11,0.781411650938259
1710,6.04960208109751,0.000163470260332763,0.199145654735567,55.11,162.599,4.855,0.781727246426819
1951,6.05440903490555,0.000112950740935565,0.174438228146055,52.6,160.56,5.11,0.782071902636157
2279,6.12963226971395,0.000181037410228684,0.209541065154344,53.925,161.646,4.77,0.787435014586279
2320,6.13701760365101,0.000115369052504643,0.18353093602143,54.131,161.882,5.025,0.787957522650109
416,6.13827498567987,0.000936262194286203,0.219399673218784,55.7431,162.2136,4.77,0.788128444630562
2495,6.15217419936571,0.000413430749715714,0.211543317597472,54.367,161.298,4.77,0.789035693445872
1196,6.18922166912753,0.000488459599508063,0.203857911913404,52.787,160.699,4.855,0.791647696334451
1057,6.18970273903679,0.000500857661331307,0.186965083290729,52.237,160.243,5.025,0.791682361954891
1329,6.18663975602012,0.00134039869978274,0.203322579487599,57.303,162.208,5.025,0.791695749638689
2418,6.19236329348446,0.0000126,0.141435437078675,53.791,161.594,5.535,0.791856427805422
1194,6.20449283664322,0.0000323,0.20137438675538,52.846,160.413,4.855,0.792706290871533
2169,6.19930697596195,0.0021191905360068,0.238365741634831,52.245,159.643,4.94,0.793295244674561
1703,6.2365716402544,0.0000877,0.211061166898337,55.346,162.414,4.77,0.79494598306256
2621,6.2484979606632,0.0000382,0.162154724664498,56.186,164.562,5.28,0.795775637982669
1149,6.251883159214,0.00000544,0.0861998912831662,50.958,157.408,6.5,0.796010852955237
2384,6.29649213697055,0.00030201469883415,0.203893972641989,54.118,161.742,4.855,0.799101421216184
1005,6.30268660078289,0.00285547470921672,0.271147375346733,52.409,160.54,4.94,0.801854922450516
2409,6.38205232372229,0.000182318799697544,0.107452265728684,53.972,161.909,6.1,0.804960966739871
1033,6.39880009559062,0.0000101,0.107288477688498,52.281,160.072,6.1,0.806098542725224
2492,6.42607337796003,0.000103451367892032,0.187767729165303,54.12,161.438,5.025,0.807945791119646
2531,6.43163321536219,0.0000528,0.205046678018962,55.268,162.661,4.855,0.808321284141882
2526,6.43982273965975,0.000125614501831739,0.214562990008356,55.241,162.739,4.77,0.808874111570615
1274,6.46090460904973,0.00172254121473948,0.191796660684087,52.779,160.659,5.3,0.810804636973104
2377,6.40225147821314,0.00455598991164368,0.384964514624564,54.554,162.029,4.77,0.815793400174939
999,6.56551328647455,0.00218608868926675,0.208378300440042,52.228,160.257,5.3,0.8183138306663
1992,6.60394437193924,0.0000858,0.182112608840878,52.165,160.27,5.11,0.819803469544515
2699,6.53316570671733,0.00384752257245557,0.311604685180775,53.958,159.385,5.025,0.820821605089432
19,6.61992537942112,0.0000597,0.146270534255364,55.3379,163.1218,5.535,0.820853115323873
